player_name,club,league,season,games_played,minutes_played,goals,xg,assists,xa,shots,key_passes,yellow_cards,red_cards,non_penalty_goals,npxg,xg_per90,xa_per90,npxg_per90
Nikita Ermakov,Nizhny Novgorod,rfpl,2024,23,1193,0,0.6218301579356194,1,0.7563332002609968,10,8,1,0,0,0.6218301579356194,0.047,0.057,0.047
Ben White,Arsenal,epl,2024,17,1192,0,0.4337807316333055,2,1.4500398263335228,9,10,2,0,0,0.4337807316333055,0.033,0.109,0.033
Wesley Fofana,Chelsea,epl,2024,14,1192,0,0.2047538962215185,0,0.5259660333395004,3,6,7,0,0,0.2047538962215185,0.015,0.04,0.015
Marco Grüll,Werder Bremen,bundesliga,2024,30,1189,6,4.213682193309069,1,2.065882398746908,25,11,1,0,6,4.213682193309069,0.319,0.156,0.319
Eren Sami Dinkci,Freiburg,bundesliga,2024,23,1189,0,1.0719840787351131,3,2.447374604642391,14,23,1,0,0,1.0719840787351131,0.081,0.185,0.081
Diogo Jota,Liverpool,epl,2024,26,1188,6,10.20619698613882,3,1.852303085848689,51,11,2,0,6,10.20619698613882,0.773,0.14,0.773
Alejandro Francés,Girona,la_liga,2024,18,1188,0,0.160219831392169,0,0.3334170170128345,6,3,2,0,0,0.160219831392169,0.012,0.025,0.012
Arnaud Nordin,Montpellier,ligue_1,2024,16,1187,4,4.346443243324757,1,1.2036361088976264,28,15,2,0,3,2.826252944767475,0.33,0.091,0.214
Lucas Bergvall,Tottenham,epl,2024,27,1187,0,0.6092278761789203,1,0.7203583419322968,11,11,3,0,0,0.6092278761789203,0.046,0.055,0.046
Raúl Albiol,Villarreal,la_liga,2024,15,1186,0,0.1134491674602031,0,0.0,2,0,5,0,0,0.1134491674602031,0.009,0.0,0.009
Antoine Hainaut,Parma Calcio 1913,serie_a,2024,25,1184,2,0.853666452690959,0,0.7657707277685404,6,9,4,0,2,0.853666452690959,0.065,0.058,0.065
Nikolay Sysuev,FC Orenburg,rfpl,2024,14,1181,0,0.0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0
Valentín Barco,Strasbourg,ligue_1,2024,14,1181,0,0.4179076869040727,2,0.9902437552809716,9,8,2,0,0,0.4179076869040727,0.032,0.075,0.032
Tim Siersleben,FC Heidenheim,bundesliga,2024,16,1181,0,0.5835042558610439,0,0.5471864566206932,4,6,4,0,0,0.5835042558610439,0.044,0.042,0.044
Tommaso Pobega,Bologna,serie_a,2024,21,1180,2,2.5043334010988474,2,1.3730711620301008,24,11,4,2,2,2.5043334010988474,0.191,0.105,0.191
Guido Rodríguez,West Ham,epl,2024,23,1179,0,0.1626910055056214,1,0.2192824073135852,8,4,6,0,0,0.1626910055056214,0.012,0.017,0.012
Carlos Domínguez,Celta Vigo,la_liga,2024,19,1178,0,0.1890972219407558,0,0.0574535522609949,3,2,1,0,0,0.1890972219407558,0.014,0.004,0.014
Mama Baldé,"Brest,Lyon",ligue_1,2024,29,1177,2,3.391768949106336,3,2.3615922890603542,30,16,4,0,2,3.391768949106336,0.259,0.181,0.259
Randal Kolo Muani,Juventus,serie_a,2024,16,1175,8,4.807359151542187,1,1.422960128635168,26,17,0,0,7,4.046060346066952,0.368,0.109,0.31
Tammy Abraham,"AC Milan,Roma",serie_a,2024,29,1174,3,7.742781264707446,4,2.491778311319649,28,15,1,0,2,6.220183564350009,0.594,0.191,0.477
Juan Camilo Hernández,Real Betis,la_liga,2024,15,1172,5,4.771737363189459,1,1.6117898169904947,43,14,0,0,5,4.771737363189459,0.366,0.124,0.366
Diego García,Leganes,la_liga,2024,28,1171,3,4.401241090148687,0,0.2550247954204678,29,6,2,0,3,4.401241090148687,0.338,0.02,0.338
Alex Palmer,Ipswich,epl,2024,13,1170,0,0.0,0,0.0210703182965517,0,1,2,0,0,0.0,0.0,0.002,0.0
Christopher Operi,Le Havre,ligue_1,2024,13,1170,0,0.2694280641153455,2,3.8664896115660663,7,24,0,1,0,0.2694280641153455,0.021,0.297,0.021
Timo Horn,Bochum,bundesliga,2024,13,1170,0,0.0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0
Luke Woolfenden,Ipswich,epl,2024,15,1170,0,0.0580514557659626,0,0.0,1,0,2,0,0,0.0580514557659626,0.004,0.0,0.004
Julio Enciso,"Brighton,Ipswich",epl,2024,25,1168,2,2.7400452066212893,3,2.227620951831341,52,18,3,0,2,2.7400452066212893,0.211,0.172,0.211
Iván Balliu,Rayo Vallecano,la_liga,2024,25,1167,0,0.0213732570409774,0,0.3424931820482015,1,6,3,0,0,0.0213732570409774,0.002,0.026,0.002
Issiaga Sylla,Montpellier,ligue_1,2024,19,1165,1,1.791319727897644,0,0.5011922158300877,11,7,2,0,1,1.791319727897644,0.138,0.039,0.138
Christian Kabasele,Udinese,serie_a,2024,16,1164,2,2.2601508777588606,0,0.3534695822745561,15,6,0,0,2,2.2601508777588606,0.175,0.027,0.175
Mathias Honsak,FC Heidenheim,bundesliga,2024,22,1164,5,2.7486824057996277,1,1.1526490207761526,29,13,1,0,5,2.7486824057996277,0.213,0.089,0.213
Billy Gilmour,Napoli,serie_a,2024,26,1161,0,0.6270224712789059,1,1.503951701335609,9,21,0,0,0,0.6270224712789059,0.049,0.117,0.049
Josip Juranovic,Union Berlin,bundesliga,2024,17,1160,0,0.2710151607170701,0,2.334141382947564,7,27,4,0,0,0.2710151607170701,0.021,0.181,0.021
Aleksandr Golovin,Monaco,ligue_1,2024,19,1158,3,2.203651662915945,0,2.4195409286767244,24,24,1,0,3,2.203651662915945,0.171,0.188,0.171
Lukasz Fabianski,West Ham,epl,2024,14,1157,0,0.0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0
Thórir Helgason,Lecce,serie_a,2024,21,1156,0,1.3021719567477703,4,0.9663341771811248,16,22,0,0,0,1.3021719567477703,0.101,0.075,0.101
Lewis Holtby,Holstein Kiel,bundesliga,2024,24,1155,0,0.8447289383038878,1,2.0110023748129606,7,20,1,1,0,0.8447289383038878,0.066,0.157,0.066
Léo Scienza,FC Heidenheim,bundesliga,2024,25,1154,3,2.2589838448911905,3,4.22474249266088,38,34,1,0,3,2.2589838448911905,0.176,0.329,0.176
Tanguy NDombele Alvaro,Nice,ligue_1,2024,18,1153,1,2.262565119192004,2,2.2090650498867035,11,18,2,0,1,2.262565119192004,0.177,0.172,0.177
Leon Bailey,Aston Villa,epl,2024,24,1152,1,2.867841899394989,2,2.372280452400446,28,16,3,0,1,2.867841899394989,0.224,0.185,0.224
Leny Yoro,Manchester United,epl,2024,21,1152,0,1.1257849335670471,0,0.0538205839693546,5,2,5,0,0,1.1257849335670471,0.088,0.004,0.088
Jack Clarke,Ipswich,epl,2024,32,1151,0,1.3016396705061195,4,2.666540065780282,17,28,2,0,0,1.3016396705061195,0.102,0.209,0.102
Randy Nteka,Rayo Vallecano,la_liga,2024,24,1151,3,3.335105416364968,0,0.764602230861783,16,9,6,0,3,3.335105416364968,0.261,0.06,0.261
Sergio Camello,Rayo Vallecano,la_liga,2024,23,1150,3,3.9392457250505686,2,2.3095762208104134,32,19,2,0,3,3.9392457250505686,0.308,0.181,0.308
Harry Wilson,Fulham,epl,2024,25,1150,6,3.605708472430706,1,1.4601951194927096,43,20,2,0,6,3.605708472430706,0.282,0.114,0.282
Shavy Babicka,Toulouse,ligue_1,2024,30,1147,4,3.4805359933525324,2,2.3861435540020466,20,13,2,0,4,3.4805359933525324,0.273,0.187,0.273
Anthony Losilla,Bochum,bundesliga,2024,20,1146,0,0.1023350022733211,0,0.4794825538992882,5,7,1,0,0,0.1023350022733211,0.008,0.038,0.008
Djaoui Cissé,Rennes,ligue_1,2024,14,1146,1,0.3633874543011188,0,0.3757421318441629,15,6,4,0,1,0.3633874543011188,0.029,0.03,0.029
Mitchel Bakker,Lille,ligue_1,2024,24,1144,3,3.167341787368059,2,2.674098479561508,23,23,3,1,3,3.167341787368059,0.249,0.21,0.249
Peque,Sevilla,la_liga,2024,26,1144,1,1.9474023068323727,1,1.341845514252782,19,12,1,0,1,1.9474023068323727,0.153,0.106,0.153
Jesús Rodriguez,Real Betis,la_liga,2024,21,1143,2,2.506282079964876,0,0.3554948009550571,23,9,0,0,2,2.506282079964876,0.197,0.028,0.197
Ruben Aguilar,Lens,ligue_1,2024,16,1143,1,1.641246322542429,2,2.3584927320480347,11,11,4,0,1,1.641246322542429,0.129,0.186,0.129
Nicolás Valentini,Verona,serie_a,2024,14,1139,0,0.2727090008556843,0,0.7699992805719376,8,6,3,1,0,0.2727090008556843,0.022,0.061,0.022
Tyrone Mings,Aston Villa,epl,2024,14,1137,0,0.7991716582328081,0,0.1797054167836904,9,3,1,0,0,0.7991716582328081,0.063,0.014,0.063
Exequiel Palacios,Bayer Leverkusen,bundesliga,2024,24,1134,1,1.3166885189712048,6,2.3877435363829136,13,28,2,0,1,1.3166885189712048,0.104,0.19,0.104
Yannick Engelhardt,Como,serie_a,2024,26,1134,1,0.8142325235530734,1,1.483450741507113,8,12,4,0,1,0.8142325235530734,0.065,0.118,0.065
Nikita Krivtsov,FC Krasnodar,rfpl,2024,27,1133,5,3.278497810475528,0,1.5511335954070091,25,21,2,0,5,3.278497810475528,0.26,0.123,0.26
Dani de Wit,Bochum,bundesliga,2024,27,1131,2,2.9426726028323174,1,0.4057057108730078,20,9,1,0,2,2.9426726028323174,0.234,0.032,0.234
Mory Gbane,Reims,ligue_1,2024,13,1130,0,0.1804192522540688,1,0.3391371257603168,5,7,2,1,0,0.1804192522540688,0.014,0.027,0.014
Ruslan Bezrukov,Rubin Kazan,rfpl,2024,24,1130,3,0.845878180116415,3,0.713860547170043,17,6,3,0,3,0.845878180116415,0.067,0.057,0.067
Emil Holm,Bologna,serie_a,2024,21,1129,1,0.7301032273098826,1,1.009086690843105,10,10,3,0,1,0.7301032273098826,0.058,0.08,0.058
Faustino Anjorin,Empoli,serie_a,2024,22,1127,2,0.78926155064255,3,2.284856982529164,23,17,3,0,2,0.78926155064255,0.063,0.182,0.063
Reziuan Mirzov,Khimki,rfpl,2024,26,1127,3,2.8703117817640305,1,1.4349301094189286,24,16,4,0,2,2.116036459803581,0.229,0.115,0.169
Odilon Kossounou,Atalanta,serie_a,2024,18,1126,0,1.0900323893874884,0,0.0669493824243545,6,1,1,0,0,1.0900323893874884,0.087,0.005,0.087
Tim Skarke,Union Berlin,bundesliga,2024,33,1126,0,1.8874823031947017,2,1.4547926597297192,20,16,1,0,0,1.8874823031947017,0.151,0.116,0.151
El Chadaille Bitshiabu,RasenBallsport Leipzig,bundesliga,2024,21,1125,0,0.2994107417762279,0,0.2835954241454601,5,5,2,1,0,0.2994107417762279,0.024,0.023,0.024
Thijs Dallinga,Bologna,serie_a,2024,31,1124,3,5.5362889394164085,2,0.5392365166917443,31,12,1,0,3,5.5362889394164085,0.443,0.043,0.443
Joël Schingtienne,Venezia,serie_a,2024,16,1124,0,0.0,0,0.0965624712407589,0,3,2,0,0,0.0,0.0,0.008,0.0
Marin Sverko,Venezia,serie_a,2024,16,1123,1,0.2006810456514358,0,0.3804778158664703,3,2,3,0,1,0.2006810456514358,0.016,0.03,0.016
Luke Thomas,Leicester,epl,2024,14,1123,0,0.3486927710473537,0,0.4181743627414107,5,8,3,0,0,0.3486927710473537,0.028,0.034,0.028
Adama Boiro,Athletic Club,la_liga,2024,18,1120,0,0.3871587850153446,0,0.4125944208353758,5,5,3,0,0,0.3871587850153446,0.031,0.033,0.031
Lazar Samardzic,Atalanta,serie_a,2024,31,1119,2,1.92628039047122,1,3.317144453525543,33,35,3,0,2,1.92628039047122,0.155,0.267,0.155
Marcos Senesi,Bournemouth,epl,2024,17,1117,0,0.6511894948780537,0,0.2382868472486734,2,5,5,0,0,0.6511894948780537,0.052,0.019,0.052
Alejo Véliz,Espanyol,la_liga,2024,27,1115,1,2.3388653844594955,0,0.0692170769907534,19,2,3,0,1,2.3388653844594955,0.189,0.006,0.189
Caleb Okoli,Leicester,epl,2024,19,1113,1,0.8699327614158392,0,0.0,4,0,4,0,1,0.8699327614158392,0.07,0.0,0.07
Ayyoub Bouaddi,Lille,ligue_1,2024,24,1112,0,0.1453191004693508,1,0.9552446156740187,3,5,2,0,0,0.1453191004693508,0.012,0.077,0.012
Edimilson Fernandes,Brest,ligue_1,2024,19,1111,0,0.3186627691611647,1,0.7368160840123892,10,8,1,0,0,0.3186627691611647,0.026,0.06,0.026
Maxence Caqueret,Como,serie_a,2024,18,1110,2,0.7744915895164013,3,2.1084248200058937,8,19,4,0,2,0.7744915895164013,0.063,0.171,0.063
Álvaro Morata,AC Milan,serie_a,2024,16,1110,5,4.817088529467583,0,0.9593266900628804,27,7,5,0,5,4.817088529467583,0.391,0.078,0.391
Giacomo Raspadori,Napoli,serie_a,2024,26,1110,6,5.084815743379295,1,2.190453313291073,42,29,1,0,6,5.084815743379295,0.412,0.178,0.412
Ramon Hendriks,VfB Stuttgart,bundesliga,2024,25,1108,0,0.3593189045786857,1,1.453582584857941,5,6,3,0,0,0.3593189045786857,0.029,0.118,0.029
Fabiano Parisi,Fiorentina,serie_a,2024,26,1107,2,0.4368079118430614,0,1.035966550000012,9,4,3,0,2,0.4368079118430614,0.036,0.084,0.036
Frenkie de Jong,Barcelona,la_liga,2024,26,1105,2,1.0243200585246086,2,2.302895499393344,5,21,3,0,2,1.0243200585246086,0.083,0.188,0.083
Jakub Kaminski,Wolfsburg,bundesliga,2024,22,1105,0,1.105729464441538,2,3.519135355949402,15,24,2,0,0,1.105729464441538,0.09,0.287,0.09
Ivan Lomaev,Krylya Sovetov Samara,rfpl,2024,13,1105,0,0.0,0,0.0262672584503889,0,1,0,0,0,0.0,0.0,0.002,0.0
Irvin Cardona,Saint-Etienne,ligue_1,2024,15,1102,5,5.026312346570194,3,2.1268459521234035,24,19,2,0,5,4.266217227093875,0.41,0.174,0.348
Jakub Kiwior,Arsenal,epl,2024,17,1102,1,0.2143479213118553,0,0.5097704380750656,3,5,1,0,1,0.2143479213118553,0.018,0.042,0.018
Jaydee Canvot,Toulouse,ligue_1,2024,18,1102,0,0.2417431576177477,0,0.4410763494670391,5,4,2,0,0,0.2417431576177477,0.02,0.036,0.02
Egor Golenkov,FC Rostov,rfpl,2024,25,1101,5,4.762584626674652,2,1.5334822349250317,41,15,4,0,5,4.762584626674652,0.389,0.125,0.389
Bertug Yildirim,Getafe,la_liga,2024,22,1101,1,2.605826680548489,0,1.1420183782465756,19,9,7,0,1,2.605826680548489,0.213,0.093,0.213
Patrick Ciurria,Monza,serie_a,2024,21,1101,1,0.5166725674644113,1,2.2959581948816776,11,13,1,0,1,0.5166725674644113,0.042,0.188,0.042
Christian Kouamé,"Empoli,Fiorentina",serie_a,2024,26,1100,1,3.3584845028817654,1,2.642054849304259,25,18,1,0,1,3.3584845028817654,0.275,0.216,0.275
Timothee Pembele,Le Havre,ligue_1,2024,20,1099,1,1.1886742673814297,0,0.0972016714513301,8,3,3,0,1,1.1886742673814297,0.097,0.008,0.097
Danilo D&#039;Ambrosio,Monza,serie_a,2024,20,1098,0,0.7285793609917164,1,0.5376804694533348,9,5,2,1,0,0.7285793609917164,0.06,0.044,0.06
Aihen Muñoz,Real Sociedad,la_liga,2024,21,1098,0,0.1584139885380864,0,0.1309112180024385,6,3,5,0,0,0.1584139885380864,0.013,0.011,0.013
Willy Kambwala,Villarreal,la_liga,2024,19,1097,0,0.2262032143771648,0,0.07206991314888,4,1,1,1,0,0.2262032143771648,0.019,0.006,0.019
Stefan Ortega Moreno,Manchester City,epl,2024,13,1096,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Oliver Skipp,Leicester,epl,2024,24,1095,0,0.2431342415511608,0,0.3397108828648925,5,9,8,0,0,0.2431342415511608,0.02,0.028,0.02
Abner,Lyon,ligue_1,2024,19,1094,1,1.006266708485782,1,1.0946258716285229,7,11,1,0,1,1.006266708485782,0.083,0.09,0.083
Ferrán Torres,Barcelona,la_liga,2024,27,1093,10,9.682402739301324,6,3.556156000122428,48,19,1,1,10,9.682402739301324,0.797,0.293,0.797
Renato Veiga,Juventus,serie_a,2024,13,1091,0,0.8249842878431082,1,0.0397374331951141,12,2,2,0,0,0.8249842878431082,0.068,0.003,0.068
Nikola Cumic,Rubin Kazan,rfpl,2024,20,1090,2,2.886594345793128,0,0.2343720374628901,23,7,2,0,2,2.886594345793128,0.238,0.019,0.238
Alexander Troshechkin,Nizhny Novgorod,rfpl,2024,23,1089,1,1.4779077610000968,1,0.3772924495860934,6,5,3,0,1,1.4779077610000968,0.122,0.031,0.122
Stefan Posch,"Atalanta,Bologna",serie_a,2024,19,1087,0,0.6908558821305633,0,0.7738735899329185,5,10,1,0,0,0.6908558821305633,0.057,0.064,0.057
Pontus Almqvist,Parma Calcio 1913,serie_a,2024,29,1085,1,2.062207432463765,1,1.6867310833185911,26,10,5,0,1,2.062207432463765,0.171,0.14,0.171
Wahbi Khazri,Montpellier,ligue_1,2024,30,1084,1,1.660724493674934,1,2.020382081158459,36,17,4,0,1,1.660724493674934,0.138,0.168,0.138
Badredine Bouanani,Nice,ligue_1,2024,26,1083,3,2.8304600082337856,3,2.791287649422884,31,21,2,0,2,2.0703648291528225,0.235,0.232,0.172
Hamza Rafia,Lecce,serie_a,2024,18,1083,0,0.4039858905598521,0,1.1233587395399809,10,16,4,0,0,0.4039858905598521,0.034,0.093,0.034
Amir Richardson,Fiorentina,serie_a,2024,27,1083,1,1.0827028583735228,1,0.6237350255250931,11,8,6,0,1,1.0827028583735228,0.09,0.052,0.09
Eldor Shomurodov,Roma,serie_a,2024,27,1082,4,5.652864208444953,4,1.8670945186167955,29,17,1,0,4,5.652864208444953,0.47,0.155,0.47
Woyo Coulibaly,Parma Calcio 1913,serie_a,2024,14,1082,0,0.1118743168190121,1,1.3046283889561892,3,8,1,1,0,0.1118743168190121,0.009,0.109,0.009
Simon Adingra,Brighton,epl,2024,29,1081,2,3.1380675714463,2,2.066323732957244,34,16,0,0,2,3.1380675714463,0.261,0.172,0.261
Dinko Horkas,Las Palmas,la_liga,2024,13,1081,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Kevin Danso,Lens,ligue_1,2024,12,1080,0,0.4530385807156563,0,0.7431958839297295,10,5,3,0,0,0.4530385807156563,0.038,0.062,0.038
Razvan Sava,Udinese,serie_a,2024,12,1080,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Nhoa Sangui,Reims,ligue_1,2024,26,1080,0,0.1100270971655845,2,0.5577920638024807,3,5,3,0,0,0.1100270971655845,0.009,0.046,0.009
Aleksandr Belenov,Fakel,rfpl,2024,12,1080,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Alban Lafont,Nantes,ligue_1,2024,12,1080,0,0.0,0,0.044013237580657,0,2,1,0,0,0.0,0.0,0.004,0.0
Eduardo Camavinga,Real Madrid,la_liga,2024,19,1079,1,0.891307421028614,2,0.91487209033221,8,11,2,0,1,0.891307421028614,0.074,0.076,0.074
Mads Roerslev,Brentford,epl,2024,19,1079,0,0.2219500774517655,2,2.790492530912161,5,14,2,0,0,0.2219500774517655,0.019,0.233,0.019
Gavi,Barcelona,la_liga,2024,26,1079,1,1.0601166114211082,1,1.6527631673961878,11,14,4,0,1,1.0601166114211082,0.088,0.138,0.088
Akor Adams,Montpellier,ligue_1,2024,15,1079,3,5.028369933366776,1,0.778080235235393,26,11,2,0,3,5.028369933366776,0.419,0.065,0.419
Anton Zinkovskiy,"Krylya Sovetov Samara,Spartak Moscow",rfpl,2024,18,1078,0,0.9161236081272364,1,2.302887068130076,25,22,1,0,0,0.9161236081272364,0.076,0.192,0.076
Alex Sola,Getafe,la_liga,2024,19,1077,0,1.0217911591753364,1,1.1393643002957106,14,9,4,0,0,1.0217911591753364,0.085,0.095,0.085
James Bree,Southampton,epl,2024,17,1077,0,0.1093538105487823,1,1.0717255100607872,4,9,0,0,0,0.1093538105487823,0.009,0.09,0.009
Edgardo Fariña,Khimki,rfpl,2024,14,1077,3,1.576573446393013,0,0.0119570335373282,11,1,7,1,3,1.576573446393013,0.132,0.001,0.132
Juan Jesus,Napoli,serie_a,2024,15,1076,0,0.2597546130418777,1,0.1041164621710777,3,1,2,0,0,0.2597546130418777,0.022,0.009,0.022
Gerrit Holtmann,Bochum,bundesliga,2024,22,1075,2,1.6647159466519952,1,2.617210149765014,27,16,2,0,2,1.6647159466519952,0.139,0.219,0.139
Stephan El Shaarawy,Roma,serie_a,2024,31,1075,3,2.968658696860075,4,1.2206020690500736,28,15,2,0,3,2.968658696860075,0.249,0.102,0.249
Lorenzo De Silvestri,Bologna,serie_a,2024,18,1074,1,1.0870488844811916,0,0.3082828223705292,9,5,1,0,1,1.0870488844811916,0.091,0.026,0.091
Ian Maatsen,Aston Villa,epl,2024,29,1073,1,0.979834190569818,2,3.0338974483311176,19,19,2,0,1,0.979834190569818,0.082,0.254,0.082
Darwin Núñez,Liverpool,epl,2024,30,1072,5,6.912255180999637,2,1.7422378864139318,34,11,8,0,5,6.912255180999637,0.58,0.146,0.58
Alexis Duarte,Spartak Moscow,rfpl,2024,15,1072,0,0.106678245589137,1,0.7693818584084511,4,6,3,1,0,0.106678245589137,0.009,0.065,0.009
Adam Obert,Cagliari,serie_a,2024,21,1072,1,1.016501558944583,1,0.4556614402681589,9,10,4,0,1,1.016501558944583,0.085,0.038,0.085
Niklas Süle,Borussia Dortmund,bundesliga,2024,15,1071,0,0.4490190055221319,0,0.0748348962515592,9,3,1,0,0,0.4490190055221319,0.038,0.006,0.038
Takuma Asano,Mallorca,la_liga,2024,21,1071,2,2.957052057608962,1,0.93105398863554,28,6,0,0,2,2.957052057608962,0.248,0.078,0.248
José Luis Palomino,Cagliari,serie_a,2024,18,1067,1,0.2968503274023533,0,0.0592363402247428,2,1,3,0,1,0.2968503274023533,0.025,0.005,0.025
Dmitrii Skopintcev,Dinamo Moscow,rfpl,2024,23,1066,0,0.586218249052763,1,0.7597268186509609,15,11,1,0,0,0.586218249052763,0.049,0.064,0.049
Borja Mayoral,Getafe,la_liga,2024,24,1064,5,4.096165407449007,1,1.3159064333885908,20,8,0,0,4,3.352887751534581,0.346,0.111,0.284
Reece James,Chelsea,epl,2024,19,1062,1,0.5808683261275291,1,1.3240125216543674,11,11,1,0,1,0.5808683261275291,0.049,0.112,0.049
Juan Berrocal,Getafe,la_liga,2024,19,1061,0,0.5594088397920132,0,0.0098865032196044,4,1,6,1,0,0.5594088397920132,0.047,0.001,0.047
Matias Fernandez-Pardo,Lille,ligue_1,2024,22,1060,4,3.14273495413363,2,2.6074153184890747,23,16,4,0,4,3.14273495413363,0.267,0.221,0.267
Jeremie Boga,Nice,ligue_1,2024,21,1059,1,3.5320779252797365,1,2.303302962332964,30,24,0,0,1,3.5320779252797365,0.3,0.196,0.3
Luca Marianucci,Empoli,serie_a,2024,18,1058,0,0.6265358319506049,0,0.1536990092135965,8,3,0,1,0,0.6265358319506049,0.053,0.013,0.053
Pedro,Lazio,serie_a,2024,30,1057,10,6.393306020647287,1,1.4419082198292017,39,22,2,0,8,4.870708409696817,0.544,0.123,0.415
Federico Ravaglia,Bologna,serie_a,2024,12,1056,0,0.0,0,0.044319562613964,0,1,0,0,0,0.0,0.0,0.004,0.0
Charalampos Lykogiannis,Bologna,serie_a,2024,17,1056,0,0.2580707278102636,4,2.01151954382658,6,19,3,0,0,0.2580707278102636,0.022,0.171,0.022
Mohammad Javad Hosseinnezhad,Dynamo Makhachkala,rfpl,2024,24,1055,3,1.8632200695574284,3,2.5351044116541743,27,22,3,0,3,1.8632200695574284,0.159,0.216,0.159
Neal Maupay,Marseille,ligue_1,2024,22,1054,4,4.690030436962843,4,2.285853123292327,19,13,1,1,4,4.690030436962843,0.4,0.195,0.4
Vladimir Coufal,West Ham,epl,2024,22,1052,0,0.3236212413758039,0,0.5783606953918934,7,8,5,0,0,0.3236212413758039,0.028,0.049,0.028
Mutalip Alibekov,Dynamo Makhachkala,rfpl,2024,15,1050,0,0.7691064532846212,0,0.0356422364711761,9,1,3,3,0,0.7691064532846212,0.066,0.003,0.066
Keinan Davis,Udinese,serie_a,2024,23,1049,2,3.069802690297365,1,2.451004257425666,29,20,2,0,2,3.069802690297365,0.263,0.21,0.263
Giangiacomo Magnani,Verona,serie_a,2024,17,1049,1,1.5168068408966064,0,0.0484468974173069,11,1,2,0,1,1.5168068408966064,0.13,0.004,0.13
Han-Noah Massengo,Auxerre,ligue_1,2024,17,1048,0,0.362643314525485,0,0.6310354843735695,6,3,5,0,0,0.362643314525485,0.031,0.054,0.031
Louis Mouton,Saint-Etienne,ligue_1,2024,24,1047,0,1.502646909095347,1,1.4524020813405514,19,16,2,0,0,1.502646909095347,0.129,0.125,0.129
Gonçalo Ramos,Paris Saint Germain,ligue_1,2024,22,1047,10,16.26604363322258,3,3.341807436197996,55,15,1,0,8,13.985758140683174,1.398,0.287,1.202
Luca Pellegrini,Lazio,serie_a,2024,22,1045,0,0.7439164789393544,4,2.876966577023268,13,21,5,0,0,0.7439164789393544,0.064,0.248,0.064
Edu Expósito,Espanyol,la_liga,2024,19,1044,0,1.1886334270238876,2,3.6731601301580663,18,28,3,0,0,1.1886334270238876,0.102,0.317,0.102
Joe Willock,Newcastle United,epl,2024,32,1043,0,2.0176452044397597,2,3.1126333381980658,18,22,4,0,0,2.0176452044397597,0.174,0.269,0.174
Christian Eriksen,Manchester United,epl,2024,23,1043,1,1.3317703362554312,2,3.2394327828660607,15,29,4,0,0,0.5706015210598707,0.115,0.28,0.049
Michael Keane,Everton,epl,2024,14,1043,3,1.126571523025632,0,0.1236345618963241,10,1,5,0,3,1.126571523025632,0.097,0.011,0.097
Álex Valle,Como,serie_a,2024,15,1042,0,0.3290951885282993,0,0.5185151733458042,9,11,2,0,0,0.3290951885282993,0.028,0.045,0.028
George Melkadze,FK Akhmat,rfpl,2024,12,1041,2,2.894338019192219,3,2.4299926664680243,29,11,3,0,2,2.894338019192219,0.25,0.21,0.25
Umar Sadiq,"Real Sociedad,Valencia",la_liga,2024,23,1040,5,4.483702819794416,0,0.8914264300838113,25,7,5,0,5,4.483702819794416,0.388,0.077,0.388
Ernest Nuamah,Lyon,ligue_1,2024,23,1038,3,2.1159475408494477,1,1.9597924686968329,28,18,2,0,3,2.1159475408494477,0.183,0.17,0.183
Dmitri Pestryakov,Akron,rfpl,2024,17,1036,2,0.9839009894058108,0,1.3465192932635546,16,10,2,0,2,0.9839009894058108,0.085,0.117,0.085
Nicolò Casale,"Bologna,Lazio",serie_a,2024,17,1036,0,0.2745541278272867,1,0.4303916692733764,5,3,1,0,0,0.2745541278272867,0.024,0.037,0.024
Angelo Fulgini,Lens,ligue_1,2024,23,1034,1,2.386262509971857,1,2.656230289489031,26,27,3,0,1,2.386262509971857,0.208,0.231,0.208
José Reina,Como,serie_a,2024,12,1034,0,0.0,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0
Yunis Abdelhamid,Saint-Etienne,ligue_1,2024,16,1033,0,0.5630099419504404,0,0.1566100977361202,2,2,2,0,0,0.5630099419504404,0.049,0.014,0.049
Ionut Nedelcearu,Akron,rfpl,2024,12,1032,0,1.045507101342082,0,0.019973075017333,10,1,2,0,0,1.045507101342082,0.091,0.002,0.091
Stanislav Magkeev,Nizhny Novgorod,rfpl,2024,19,1032,0,0.4888678938150406,0,0.0,6,0,0,0,0,0.4888678938150406,0.043,0.0,0.043
Eljif Elmas,Torino,serie_a,2024,13,1032,4,1.376329985447228,0,0.536102406680584,19,10,0,0,4,1.376329985447228,0.12,0.047,0.12
Mohammad Mohebi,FC Rostov,rfpl,2024,15,1031,4,3.0629844702780247,1,1.2720149289816618,27,17,2,0,4,3.0629844702780247,0.267,0.111,0.267
